"Block"	"Row"	"Column"	"ID"	"Name"	"CDI9059098R_HMN1098196-00001_Young_09222023_0001_A1"	"CDI9059099R_HMN688802-00011_Young_09222023_0002_A1"	"CDI9059100R_HMN742453-00002_Young_09222023_0003_A1"	"CDI9059101R_HMN742467-00002_Young_09222023_0004_A1"	"CDI9059102R_HMN742479-00002_Young_09222023_0005_A1"	"CDI9059103R_HMN763660-00002_Young_09222023_0006_A1"	"CDI9059104R_HMN775050-00002_Young_09222023_0007_A1"	"CDI9059105R_HMN775067-00001_Young_09222023_0008_A1"	"CDI9059106R_HMN791983-00002_Young_09222023_0009_A1"	"CDI9059107R_HMN820800-00002_Young_09222023_0010_A1"	"CDI9059108R_HMN833599-00003_Young_09222023_0011_A1"	"CDI9059109R_HMN870353-00004_Young_09222023_0012_A1"	"CDI9059110R_HMN1096847-00001_Old_09222023_0013_A1"	"CDI9059111R_HMN1096848-00001_Old_09222023_0014_A1"	"CDI9059112R_HMN1096849-00001_Old_09222023_0015_A1"	"CDI9059114R_HMN1096851-00001_Old_09222023_0017_A1"	"CDI9059115R_HMN1096852-00001_Old_09222023_0018_A1"	"CDI9059116R_HMN1096853-00001_Old_09222023_0019_A1"	"CDI9059117R_HMN636469-00027_Old_09222023_0020_A1"	"CDI9059118R_HMN676715-00005_Old_09222023_0021_A1"	"CDI9059119R_HMN774785-00002_Old_09222023_0022_A1"	"CDI9059120R_HMN804630-00001_Old_09222023_0023_A1"	"CDI9059121R_HMN846402-00016_Old_09222023_0024_A1"
1	91	11	"Control"	"GST200n"	6.88181367586381	6.96822695502059	6.84001490116411	6.50465188916241	7.07097372915781	6.68479867313934	7.02219705967923	7.32558191831058	7.06921590313842	6.91277755043541	7.69686280858578	7.12924621256115	7.43801862373068	7.42274502547219	7.67199187631227	6.97061552515152	7.01014275042232	6.77986778430525	6.79995642109356	7.1682184111428	7.08272831474923	7.22650667723316	6.91866613432359
1	91	12	"Control"	"RanBP2deltaFG"	7.12396375672179	7.483613129418	6.87650388447262	7.23227287516697	7.6217543642235	6.68602441263639	7.44636626630593	7.29224639848794	10.205784974412	7.22360620078634	8.47571066367363	7.47882310760921	7.4877896590248	7.59922252072618	8.01676527288188	7.04530433717064	7.41999553526994	7.32552584558946	8.22874655213686	8.35308610856522	7.30654939710461	7.15530639082976	6.94017440407801
1	91	13	"Control"	"Mouse-anti-biotin"	6.88862765759596	7.01653940306531	6.7334206041608	6.62670216438708	7.12411204483424	6.65473817692055	7.28735588809164	7.32181537553086	7.09282488898475	6.9276289135966	7.28299727954109	7.11102007893241	6.97098229649307	7.09768610370137	7.47773414397991	7.22869043953627	7.01967374143867	6.91257877735054	6.61350709682457	7.10213272806842	6.85776653176329	7.36161715044669	6.68213573734053
1	91	14	"Control"	"human IgG 1.5625ng/ul"	6.52526445276528	6.96017642770754	6.68643253005629	6.58808657455374	7.22862630550462	6.61282966914562	6.92484915092565	7.10282027142828	7.12411204483424	7.02738693861497	7.22830554978746	7.28965796879001	7.17770996282659	7.03807376401125	7.50602852783624	7.12337029924657	7.09768610370137	6.80861893237305	6.84182629869737	7.11800709595004	6.53715437072013	7.03304459522889	6.66138658822728
1	91	15	"Control"	"Rabbit-anti-biotin"	6.6993718459691	7.12895170986946	6.44930069370197	6.52219705967923	6.94208525955422	6.38862765759596	6.88222848180995	7.377130598257	7.03840779852542	6.89476682248518	7.1269237424937	7.38795943381455	7.26190347909366	6.9363374401353	7.49165269418352	7.01395299828494	6.77296488454273	7.10213272806842	6.86846518584467	7.19753273899887	6.66279327260528	7.00430184789851	6.35130280105512
1	91	16	"Control"	"human IgG 6.25ng/ul"	6.9276289135966	7.0926700269145	6.74045819676666	6.63573151395219	7.19753273899887	6.61463473113337	7.00079206104267	7.33960258476509	7.40929108874043	7.07097372915781	7.27564384730472	7.14960400919364	7.19407592941488	7.37462046951116	7.39723331798742	7.04439411935845	7.20892625744295	7.16237155524721	6.81967035432612	7.10167400148988	6.935663868067	6.94079598750333	6.75784991914202
1	91	17	"Control"	"Biotin-BSA"	6.82034841878505	6.90769164790677	6.7474277922456	6.68968918353563	7.09045962233216	6.69877047242827	7.23354801695287	7.32586221655403	7.35688119578327	7.02236781302845	7.28466080871985	7.03190818381131	7.24792751344359	7.25711045467907	7.3365164834809	7.11365754995275	7.02232512848035	7.03882512426482	6.70310250270943	7.12795687466889	6.79722062330461	7.02781068739085	6.65757478112815
1	91	18	"Control"	"human IgG 25ng/ul"	7.03890856044795	7.0926700269145	6.77921035663433	6.58111697907481	7.2382465386708	6.83289001416474	7.13529367022376	7.15388501594535	7.34423444136635	6.58370907291587	7.37501325335993	7.40463285504727	7.46351858436015	7.35281619368071	7.45363312426553	7.25259564000999	6.85260018903156	7.26116816045665	6.78082297440817	7.11298026361808	7.1731529784109	7.19883731647413	6.99434234338608
1	91	19	"Control"	"BSA"	7.03890856044795	6.97614311940602	6.59228272622308	6.62114047515122	7.05947053636175	6.47891378041687	7.00268069386138	7.16447768089067	7.25265767806812	6.98271178290506	7.30827442188949	7.38329033455849	7.28281881652176	7.35688119578327	7.5697756761994	7.27085082289012	6.70654949245763	6.90055102857315	6.66489816911035	7.00770752619334	7.06068581297948	7.01205039012646	6.88584789492501
1	91	20	"Control"	"human IgG 100ng/ul"	7.21431094304556	7.46337963655649	6.90608865275722	6.74555074845827	7.04835757724427	6.80366515687481	7.43892962806516	7.2119518829183	7.25247154788506	7.32333560269089	7.49806018151652	7.65388501594535	7.5619192488922	7.32625445120409	7.81342488223452	7.49984588708321	6.95189386056043	7.11651021323725	7.31964208780363	7.18466235120367	7.35731058529433	7.32586221655403	6.894613978429
1	91	21	"Control"	"Anti-human IgA"	7.08213921915059	7.2667865406949	6.89298162353864	6.73009994752979	7.1416527178319	6.93392893198642	7.5493450483368	7.45433703824044	7.18418502144734	7.50351363344698	7.51378024112439	7.51170392157011	7.51083702142919	7.24297753057853	7.40636442118378	7.2938887581641	7.14684358741313	7.26037071849732	7.09803208296053	7.19562179471372	7.13112084601667	7.24592654816484	7.16103448809805
1	91	22	"Control"	"Human IgM"	10.5000825469491	10.8718857241737	10.206056447829	10.1880462627963	10.8820599956615	10.6951894542076	11.1395422815264	10.6767780378184	10.2190319409911	10.8505586646911	10.6794672258477	10.9046014477317	10.9903452354019	10.8177709443209	10.4798708166103	10.9509530735366	10.7551932748737	10.432633294099	10.4962361602912	10.7981931654602	10.7291191893631	10.7440441173481	10.745187974789
1	91	23	"Control"	"Mouse IgM"	6.77465168425679	6.85260018903156	6.6930659686575	6.72631367455095	7.03136038358252	6.66237155524721	7.05450720971949	7.32189991669949	7.05621975339078	6.90769164790677	7.32558191831058	7.17470973217052	7.40916626005539	7.02662356295621	7.54687383139283	7.24789629100887	7.15459605347995	7.0358987611421	6.74089971583288	7.08190344613968	6.95118755724301	7.0549153271394	6.43816254303162
1	91	24	"Control"	"Buffer"	6.74253728184931	7.0659284803044	6.76794142637563	6.53506047223841	7.10282027142828	6.81967035432612	6.86894053842889	7.19468122782194	7.15930670877994	6.81627043827345	7.22399360547902	7.20545751912244	7.26927635655555	7.27085082289012	7.52628402540208	7.29168831865521	7.02789540728295	6.98868468677217	6.83852945785597	6.89400227814181	6.95250543119515	7.09274746210543	6.66391664837516
1	91	25	"Control"	"H1"	7.22801674764459	7.89476682248518	6.9734531372282	6.77441095422938	7.70862958973552	7.12913578814143	7.0678546430522	7.21972066744639	7.78040523436397	7.59974032374606	7.6276987303118	7.26104553444353	8.00182483354293	8.80308692235852	7.75122945111592	7.70831630806635	7.60685589905284	7.44707730384053	7.54681194236869	8.18839337213972	7.49238723002342	7.3662957179825	7.27807338656292
